sk_pedido,sk_cliente,sk_produto,valor_venda,qtd_vendida,custo_envio,valor_unit
611,474,68,2546.46,7,256.7,363.78000000000003
612,475,113,2888.76,7,256.64,412.68
613,279,635,1031.4,4,256.26,257.85
614,435,790,1237.44,8,255.92,154.68
615,476,1640,1018.32,4,255.69,254.58
111,104,2995,600.6,13,255.57,46.2
616,477,231,2756.943,7,255.56,393.84900000000005
617,374,194,1534.869,3,255.42,511.623
618,229,437,1781.136,8,255.36,222.642
619,478,33,6439.8,10,255.36,643.98
620,479,185,1363.2,8,255.17,170.4
621,480,142,3315.27,7,254.92,473.61
622,481,186,1266.86,7,254.77,180.98
623,482,187,2123.028,8,254.54,265.3785
624,279,188,2478.84,7,254.47,354.12
625,110,835,1894.536,4,254.37,473.634
626,483,73,1006.056,3,254.13,335.35200000000003
627,175,21,5399.91,9,254.03,599.99
628,461,20,1317.9,5,253.95,263.58000000000004
193,174,672,1350.09,7,253.73,192.86999999999998
629,484,874,1839.18,7,253.5,262.74
630,485,116,2799.96,5,253.33,559.992
631,458,88,1908.18,3,253.26,636.0600000000001
632,486,253,1264.466,5,253.25,252.89319999999998
633,487,189,3930.072,3,253.2,1310.0240000000001
154,50,1473,965.16,7,253.09,137.88
634,488,586,748.116,4,253.03,187.029
635,489,1264,943.866,7,252.9,134.838
636,73,190,1447.44,4,252.36,361.86
637,262,125,1552.5,6,252.17,258.75
638,148,107,1999.96,5,252.11,399.992
639,302,27,2405.2,8,252.0,300.65
640,490,191,1212.96,7,251.88,173.28
641,491,192,919.26,3,251.57,306.42
642,472,376,3045.84,7,251.05,435.12
643,134,57,766.872,2,250.36,383.436
644,492,193,2880.18,6,250.06,480.03
645,493,835,1403.36,4,250.03,350.84
205,184,194,1819.104,6,249.64,303.184
646,386,7,2249.91,9,248.96,249.98999999999998
647,236,473,2018.331,9,248.91,224.259
393,327,310,2065.5,5,248.81,413.1
648,242,442,1274.16,4,248.59,318.54
649,494,179,2485.62,6,248.41,414.27
650,490,154,1560.24,3,247.99,520.08
651,474,6,3271.2,5,247.7,654.24
652,495,158,751.488,3,246.73,250.496
653,341,83,2120.8,5,246.39,424.16
654,347,195,2102.832,8,246.17,262.854
655,496,1889,820.488,8,246.09,102.561
656,362,14,2803.92,5,246.07,560.784
657,497,674,1718.172,6,246.05,286.362
658,498,1297,553.44,8,246.05,69.18
659,499,196,2794.2525,5,245.86,558.8505
424,301,584,1242.54,3,245.83,414.18
660,500,197,1626.192,9,245.6,180.688
661,277,88,1274.7,2,245.57,637.35
662,501,48,1553.76,6,245.57,258.96
663,93,124,2205.568,8,245.07,275.696
664,188,90,2690.97,3,244.88,896.9899999999999
665,502,22,3227.7,5,244.67,645.54
666,175,335,1395.0,3,244.5,465.0
667,411,778,2291.835,7,244.3,327.40500000000003
668,503,282,1660.8,4,244.07,415.2
669,43,569,2436.672,4,244.03,609.168
670,504,183,899.43,5,243.89,179.886
671,505,966,954.6,10,243.85,95.46000000000001
672,506,470,1903.0,5,243.79,380.6
673,237,198,2621.322,11,243.77,238.30200000000002
674,97,674,1590.9,5,243.57,318.18
675,507,164,1467.36,4,243.14,366.84
676,508,236,1091.2806,3,243.11,363.7602
677,509,625,2014.3632,8,243.06,251.7954
678,510,199,3877.68,8,242.9,484.71
679,511,200,1673.184,12,242.63,139.432
680,512,61,3083.43,7,242.6,440.48999999999995
681,513,515,2863.35,5,242.57,572.67
682,514,142,2841.66,8,242.38,355.2075
683,515,1462,765.459,3,242.18,255.153
684,27,39,1887.84,4,241.89,471.96
685,314,201,742.336,8,241.86,92.792
686,140,202,795.408,6,241.68,132.568
687,151,74,1801.6,5,241.54,360.32
47,47,720,779.28,5,241.34,155.856
688,516,203,613.26,2,241.33,306.63
689,351,204,979.95,5,240.88,195.99
690,340,517,1837.56,4,240.32,459.39
691,371,194,3979.29,7,240.17,568.47
692,517,205,1349.85,3,240.11,449.95
693,518,104,1198.2986,5,240.09,239.65972000000002
694,47,682,3393.68,8,240.06,424.21
695,519,179,1864.215,5,239.83,372.84299999999996
696,218,86,1142.64,6,239.71,190.44000000000003
697,23,1668,1630.8,5,239.69,326.15999999999997
698,520,108,1172.664,6,239.69,195.444
699,521,206,2021.88,14,239.62,144.42000000000002
700,522,162,836.928,4,239.22,209.232
701,523,376,1302.78,2,239.04,651.39
702,524,540,2243.88,4,238.95,560.97
703,329,444,1221.561,11,238.9,111.05099999999999
704,442,559,1609.29,3,238.76,536.43
705,525,207,1596.51,6,238.52,266.085
17,17,143,975.92,4,238.51,243.98
706,200,208,2018.88,12,238.34,168.24
707,526,13,1885.32,6,238.23,314.21999999999997
708,397,174,3119.34,7,238.03,445.62
709,527,84,1964.25,6,237.78,327.375
710,291,173,1202.94,3,237.41,400.98
711,292,517,1653.804,6,237.38,275.634
712,528,1496,621.0,2,237.28,310.5
713,60,574,2673.81,9,237.05,297.09
714,469,119,1307.97,3,236.79,435.99
715,49,83,1145.232,3,236.69,381.74399999999997
716,529,15,1504.52,4,236.63,376.13
717,197,209,1902.10816,8,236.56,237.76352
718,271,763,1913.4,10,236.49,191.34
719,530,99,1854.72,4,236.26,463.68
720,87,158,2958.984,7,236.23,422.712
721,368,74,810.72,3,236.16,270.24
722,531,362,2953.584,8,236.13,369.198
723,445,501,2593.8,5,236.06,518.76
724,412,210,2051.013,5,235.88,410.20259999999996
725,316,211,2504.74,7,235.83,357.82
369,310,644,1318.65,5,235.46,263.73
726,351,1169,1120.77,9,235.28,124.53
727,532,144,1983.968,4,235.13,495.992
728,106,470,3044.8,8,235.08,380.6
729,533,455,656.856,2,234.96,328.428
730,534,42,2518.95,7,234.85,359.84999999999997
731,217,99,1669.248,12,234.85,139.104
732,535,113,2476.08,6,234.79,412.68
733,4,100,1687.8,4,234.73,421.95
734,21,376,1302.78,2,234.73,651.39
735,368,508,2125.32,4,234.67,531.33
736,486,108,1954.44,3,234.61,651.48
737,411,33,856.92,2,234.28,428.46
738,354,2,3696.0315,7,234.16,528.0045
739,536,108,1302.96,2,234.15,651.48
740,267,142,1136.664,6,234.15,189.444
741,537,54,1043.9304,8,234.13,130.4913
742,443,442,1720.116,6,234.13,286.686
743,385,212,1253.76,4,234.11,313.44
744,538,213,2180.244,11,234.04,198.204
745,101,51,1306.467,6,233.74,217.74450000000002
746,539,214,1704.96,12,233.11,142.08
747,540,215,1633.14,9,232.86,181.46
748,51,199,775.536,3,232.84,258.512
749,274,832,2012.049,6,232.54,335.3415
750,541,376,2166.8976,4,232.49,541.7244
751,9,6,3271.2,5,232.45,654.24
752,538,30,755.80536,3,232.42,251.93511999999998
753,542,68,2182.68,6,232.24,363.78
754,67,391,1285.56,2,232.17,642.78
755,339,1502,1479.36,12,231.96,123.27999999999999
756,3,682,740.184,3,231.52,246.72799999999998
757,543,203,1533.15,5,231.35,306.63
758,544,216,2563.92,8,231.32,320.49
759,417,33,2897.91,5,231.16,579.582
760,545,56,1582.11,6,231.11,263.685
761,308,61,1497.666,2,231.11,748.833
762,546,6,2616.96,6,230.47,436.16
763,547,217,1399.113,3,230.35,466.37100000000004
764,525,307,3421.71,9,230.04,380.19
765,101,218,1322.93,7,229.09,188.99
766,548,2196,820.08,9,229.09,91.12
767,303,219,2678.94,6,228.95,446.49
768,549,1264,1198.56,8,228.94,149.82
769,71,669,1832.607,3,228.89,610.869
770,371,113,1857.06,5,228.78,371.412
771,550,167,1752.6,4,228.7,438.15
772,551,682,1850.46,2,228.37,925.23
773,67,36,2337.15,5,228.16,467.43
774,552,1562,788.4,4,228.13,197.1
775,553,752,715.53,5,227.85,143.106
776,206,220,1478.272,8,227.79,184.784
777,554,221,3094.56,6,227.67,515.76
778,555,223,882.0324,9,227.63,98.0036
779,556,21,959.984,2,227.5,479.992
780,557,222,953.82,3,227.19,317.94
43,43,362,2871.54,7,227.14,410.21999999999997
781,558,2,2544.6,4,226.81,636.15
782,141,476,886.1412,4,226.8,221.5353
783,285,82,473.847,5,226.73,94.76939999999999
784,559,223,1767.6,12,226.68,147.29999999999998
785,414,153,780.608,4,226.63,195.152
786,290,224,892.136,7,226.26,127.448
787,560,225,2711.7,5,226.25,542.3399999999999
788,477,666,2111.97,7,225.84,301.71
789,454,1009,1189.2825,9,225.78,132.1425
790,561,97,1908.45,3,225.58,636.15
791,173,90,1793.98,2,225.42,896.99
792,399,226,909.12,8,225.16,113.64
793,562,591,1854.9297,9,225.02,206.1033
794,527,907,924.66,3,225.0,308.21999999999997
795,207,433,1760.43,5,224.8,352.086
796,563,1473,827.28,6,224.64,137.88
797,564,62,1510.96,5,224.28,302.192
798,188,861,2098.32,8,224.28,262.29
799,565,71,1938.24,4,223.81,484.56
800,566,822,803.52,5,223.78,160.704
801,274,324,1391.76,3,223.52,463.92
802,567,227,942.784,4,223.51,235.696
803,75,131,952.29,5,223.43,190.458
804,299,153,2927.28,8,223.41,365.91
805,568,228,1619.91,9,223.31,179.99
806,189,107,1999.96,4,223.21,499.99
807,569,1859,2117.22,14,223.13,151.23
808,570,107,799.984,2,223.13,399.992
809,468,1923,2747.7,6,222.78,457.95
810,293,229,1014.72,7,222.52,144.96
811,116,360,1591.56,12,222.4,132.63
812,230,471,533.22,3,222.05,177.74
813,115,88,2124.5,5,221.92,424.9
814,571,131,1053.8676,6,221.64,175.6446
815,572,230,1087.936,8,221.62,135.992
816,573,187,1248.84,4,221.58,312.21
817,289,1614,2040.92,7,221.05,291.56
818,551,616,1068.714,6,220.97,178.119
819,327,231,875.22,3,220.77,291.74
820,532,490,1403.082,6,220.54,233.847
821,574,119,1743.96,4,220.39,435.99
822,575,232,1071.84,4,220.3,267.96
823,37,907,925.02,5,219.98,185.004
824,576,36,1682.748,9,219.84,186.972
825,489,1015,1944.9,5,219.83,388.98
826,45,253,3040.8,8,219.74,380.1
302,93,66,1799.994,2,219.62,899.997
827,577,1180,1003.34928,4,219.53,250.83732
828,302,233,825.174,9,219.28,91.68599999999999
829,578,561,808.731,7,219.26,115.533
830,579,207,2764.3275,11,219.19,251.30249999999998
831,580,234,2563.056,8,219.15,320.382
832,581,301,457.14,1,218.96,457.14
833,166,235,599.98,2,218.9,299.99
742,443,871,1933.2,8,218.82,241.65
834,582,236,704.052,2,218.81,352.026
835,262,237,1355.13,5,218.75,271.026
836,583,238,1198.33,10,218.62,119.833
837,584,80,1295.84,4,218.4,323.96
838,15,335,2819.52,6,218.16,469.92
839,265,391,2571.12,4,217.64,642.78
840,585,914,976.08,4,217.62,244.02
841,480,606,607.32,4,217.39,151.83
842,369,239,1159.056,9,217.38,128.784
843,104,121,1649.95,5,217.29,329.99
844,586,192,1697.584,7,217.03,242.512
845,453,113,2063.4,5,216.99,412.68
846,124,1304,632.043,6,216.8,105.3405
847,412,282,2906.4,7,216.07,415.2
848,587,345,2572.74,3,216.06,857.5799999999999
849,75,240,2022.272,8,215.83,252.784
850,437,1038,1583.82,3,215.73,527.9399999999999
242,200,50,2003.92,5,215.68,400.784
851,18,106,826.11,3,215.64,275.37
852,588,584,1656.72,4,215.54,414.18
853,589,830,2015.496,7,215.4,287.928
854,74,907,2219.184,8,215.35,277.398
855,173,151,2533.92,8,215.33,316.74
856,590,150,1410.4,5,215.13,282.08000000000004
857,359,241,1773.72,5,215.0,354.744
858,591,242,1377.9,10,214.97,137.79000000000002
859,305,22,2582.16,6,214.88,430.35999999999996
860,592,243,589.41,5,214.81,117.88199999999999
861,593,97,1257.456,8,214.54,157.182
862,102,244,1294.75,5,214.54,258.95
863,594,135,2429.44,8,214.42,303.68
864,364,245,1439.92,8,214.24,179.99
865,595,190,977.022,3,214.21,325.67400000000004
866,596,10,2891.7,7,214.13,413.09999999999997
867,373,27,901.95,3,214.01,300.65000000000003
868,597,367,2042.82,6,213.93,340.46999999999997
869,32,270,997.8004,5,213.78,199.56008
870,454,2111,1411.344,9,213.5,156.816
871,598,180,1647.0,4,213.37,411.75
872,118,104,972.567,3,213.19,324.189
873,519,455,1313.712,4,213.19,328.428
874,361,1875,1273.56,4,213.03,318.39
875,599,88,1908.18,3,212.94,636.0600000000001
876,93,246,1256.22,6,212.94,209.37
877,600,944,2398.374,11,212.87,218.034
878,601,247,680.28,4,212.86,170.07
879,405,903,964.08,3,212.76,321.36
880,406,37,5199.96,4,212.76,1299.99
881,602,534,1709.235,5,212.72,341.847
882,603,29,929.34,2,212.15,464.67
883,16,248,1119.888,14,212.12,79.99199999999999
884,604,249,1799.97,3,211.9,599.99
885,605,250,2383.857,7,211.7,340.551
886,606,367,1891.5,5,211.56,378.3
887,164,279,912.24,3,211.55,304.08
888,337,38,947.22176,4,211.55,236.80544
889,350,49,1983.015,5,211.36,396.603
890,457,33,2146.6,5,211.31,429.32
891,607,1607,2879.82,9,211.3,319.98
892,436,251,1622.01,5,211.17,324.402
893,348,296,1503.684,6,211.16,250.614
894,347,252,1454.9,5,211.16,290.98
895,47,658,893.5614,2,211.08,446.7807
896,55,345,1143.44,2,210.8,571.72
897,608,253,2280.6,6,210.65,380.09999999999997
898,67,428,1401.84,4,210.64,350.46
899,185,1339,2088.24,8,210.59,261.03
900,428,680,2194.53,13,210.22,168.81
901,397,636,1527.12,8,209.96,190.89
902,364,1266,972.615,7,209.86,138.945
63,63,1251,794.7,3,209.73,264.90000000000003
903,111,584,2761.2,6,209.38,460.2
904,609,146,3312.24,8,209.36,414.03
905,506,408,825.792,4,209.32,206.448
906,381,90,538.194,2,209.3,269.097
907,506,88,3180.3,5,209.29,636.0600000000001
908,610,335,1860.0,4,209.07,465.0
909,62,22,2582.16,4,208.88,645.54
910,165,924,881.1,5,208.56,176.22
911,419,97,1622.1825,3,208.39,540.7275
74,74,1440,1677.186,6,208.31,279.531
912,553,3058,1001.88,6,208.13,166.98
252,128,254,2519.958,7,208.09,359.994
913,16,255,554.526,2,207.93,277.263
914,228,83,2120.8,5,207.89,424.16
915,505,256,1531.2,10,207.81,153.12
610,473,257,1572.84,6,207.49,262.14
916,611,159,1236.33,3,207.44,412.10999999999996
917,469,25,3023.928,9,207.32,335.99199999999996
48,48,534,759.66,2,207.21,379.83
918,119,258,2951.991,9,206.92,327.999
919,612,259,1282.41,5,206.87,256.482
920,131,260,627.276,2,206.61,313.638
921,613,261,756.8,5,206.61,151.35999999999999
922,614,262,553.92,4,206.56,138.48
923,261,22,3873.24,6,206.54,645.54
924,31,644,791.19,3,206.41,263.73
925,615,180,2470.5,6,206.39,411.75
926,207,16,2120.7,5,206.33,424.14
927,616,263,759.06,6,206.28,126.50999999999999
928,299,264,1581.03,3,206.05,527.01
929,511,265,1161.1971,7,205.96,165.8853
930,617,903,642.72,2,205.74,321.36
931,618,6,1308.48,3,205.72,436.16
932,263,241,3547.44,8,205.63,443.43
933,438,1668,724.8,2,205.55,362.4
934,619,266,1487.04,5,205.45,297.408
935,116,267,803.52,9,205.34,89.28
936,352,87,839.988,2,205.23,419.994
937,546,268,1011.696,7,205.22,144.528
938,33,908,2419.2,7,205.17,345.59999999999997
939,309,237,803.04,5,205.15,160.608
940,400,241,1773.72,6,205.11,295.62
522,312,971,777.24,4,205.01,194.31
941,142,30,1893.3,5,205.01,378.65999999999997
942,529,269,689.094,14,204.72,49.221000000000004
378,318,1197,737.91,6,204.65,122.985
943,620,33,2570.76,4,204.64,642.69
944,200,270,1199.76,4,204.43,299.94
945,621,209,3216.24,9,204.36,357.35999999999996
946,622,591,1274.24,5,204.31,254.848
947,561,559,2145.72,4,204.29,536.43
948,623,126,895.92,5,203.94,179.184
27,27,783,882.15,5,203.92,176.43
949,624,101,2793.528,9,203.72,310.392
950,625,77,895.05,5,203.67,179.01
951,90,6,1570.176,4,203.61,392.544
952,534,139,2614.689,7,203.26,373.527
953,225,271,569.536,4,203.22,142.384
592,465,1875,636.78,2,203.2,318.39
954,402,113,2751.2,10,203.13,275.12
955,626,88,1587.0015,3,203.08,529.0005
956,100,1269,1037.7096,8,202.94,129.7137
957,213,272,2279.96,4,202.77,569.99
707,526,273,1487.4,10,202.49,148.74
958,201,1088,908.608,4,202.39,227.152
959,349,192,1241.001,3,202.36,413.667
960,474,1252,1121.688,9,202.32,124.632
961,419,192,1838.52,4,202.32,459.63
962,627,81,899.136,4,202.24,224.784
963,378,274,783.96,5,202.09,156.792
964,98,190,2605.392,9,202.08,289.488
965,628,275,803.52,9,202.06,89.28
966,629,167,584.2,2,201.97,292.1
967,285,421,1679.616,9,201.82,186.624
968,221,180,1148.7825,3,201.68,382.9275
969,630,755,681.72,4,201.54,170.43
970,70,944,3633.9,10,201.18,363.39
455,378,114,1229.6865,7,200.9,175.6695
971,444,1078,2637.0,6,200.83,439.5
972,631,276,1764.165,13,200.7,135.70499999999998
973,632,30,757.32,2,200.65,378.66
974,633,335,3720.0,8,200.47,465.0
975,634,277,985.2,8,200.45,123.15
976,635,312,2367.954,6,200.41,394.65900000000005
977,636,278,837.864,3,200.35,279.288
978,637,159,824.22,2,200.09,412.11
979,442,686,723.66,7,200.07,103.38
980,638,279,4618.215,9,200.06,513.135
981,639,192,1212.56,5,199.99,242.512
982,462,280,1299.99,2,199.8,649.995
983,640,356,1075.44,3,199.79,358.48
984,284,629,883.95,4,199.66,220.9875
45,45,1859,1209.84,5,199.64,241.968
985,459,316,1926.72,8,199.53,240.84
986,24,281,703.71,6,199.5,117.28500000000001
987,513,433,804.768,3,199.43,268.25600000000003
988,238,934,470.112,4,199.05,117.528
989,641,190,1447.44,4,199.04,361.86
695,519,824,1028.16,8,198.47,128.52
990,642,534,1519.32,4,198.39,379.83
991,643,1990,935.172,7,198.28,133.596
992,629,376,3256.95,5,198.27,651.39
643,134,783,952.722,9,198.02,105.858
993,335,2,2968.7,7,197.94,424.09999999999997
994,61,362,2584.386,7,197.93,369.198
995,369,939,891.756,4,197.79,222.939
996,644,1209,1134.81,9,197.68,126.08999999999999
997,312,1592,634.8,5,197.68,126.96
998,254,1229,722.36,2,197.66,361.18
999,418,135,491.136,2,197.26,245.568
1000,76,1672,2842.83,9,197.22,315.87
1001,351,903,642.72,2,197.18,321.36
1002,512,142,947.22,5,197.18,189.44400000000002
1003,557,282,2076.0,5,197.11,415.2
1004,645,586,1309.203,7,197.03,187.029
1005,167,132,2266.1475,5,196.97,453.22950000000003
97,94,515,1081.71,2,196.9,540.855
1006,646,152,3606.336,8,196.84,450.792
1007,647,619,2367.36,5,196.63,473.47200000000004
1008,648,195,1113.264,6,196.55,185.54399999999998
1009,154,903,1285.44,4,196.32,321.36
1010,447,283,1718.1,2,196.23,859.05
747,540,215,544.38,3,196.07,181.46
1011,481,167,1971.675,5,195.87,394.335
1012,379,247,578.238,4,195.59,144.5595
1013,121,171,900.08,4,195.54,225.02
1014,649,367,755.0868,3,195.53,251.6956
1015,101,561,714.3,5,195.49,142.85999999999999
1016,108,96,510.24,3,195.43,170.08
1017,359,1270,498.36,6,195.37,83.06
1018,14,207,2069.55,7,195.34,295.65000000000003
773,67,10,1836.0,4,195.25,459.0
1019,545,1210,1001.7,6,195.24,166.95000000000002
1020,650,187,624.42,2,195.23,312.21
1021,4,1501,859.68,8,194.97,107.46
1022,53,839,750.195,5,194.67,150.03900000000002
1023,237,114,1269.9,6,194.61,211.65
1024,512,1089,535.653,3,194.6,178.55100000000002
1025,58,68,2182.68,6,194.55,363.78
1026,433,284,1181.88,6,194.42,196.98000000000002
1027,128,139,2614.689,7,194.41,373.527
1028,651,285,1429.05,7,194.36,204.15
1029,652,286,826.0,5,194.34,165.2
1030,125,2,1431.3375,3,194.21,477.1125
1031,653,21,959.984,2,193.89,479.992
1032,24,30,3407.94,9,193.81,378.66
1033,654,2372,752.21256,3,193.76,250.73752000000002
1034,655,515,1584.387,3,193.62,528.129
1035,483,40,2548.56,6,193.59,424.76
1036,656,1349,781.02,3,193.57,260.34
187,169,718,1559.16,4,193.56,389.79
1008,648,33,771.228,2,193.37,385.614
1037,657,372,967.32,6,193.25,161.22
1038,573,192,1241.001,3,193.21,413.667
1039,403,31,3266.376,3,193.2,1088.7920000000001
1040,658,152,1352.376,3,193.09,450.792
1041,89,1180,1508.04,4,192.96,377.01
1042,93,54,738.63,6,192.81,123.105
1043,579,582,694.47,7,192.64,99.21000000000001
1044,659,311,874.02,7,192.52,124.86
1045,418,287,629.958,7,192.33,89.994
1046,660,288,2396.4,10,192.24,239.64000000000001
1047,67,289,3709.26,9,192.23,412.14000000000004
1048,219,271,1245.86,7,192.04,177.98
1049,652,34,528.93,2,191.99,264.465
1050,569,466,1828.35,5,191.76,365.66999999999996
1051,453,309,1487.808,4,191.65,371.952
1052,661,575,1029.6,8,191.64,128.7
1053,662,1089,1317.3096,8,191.58,164.6637
1054,333,342,1987.32,4,191.29,496.83
1055,374,682,1471.1157,3,191.26,490.37190000000004
1056,663,555,3028.8,8,191.2,378.6
1057,59,419,1713.096,4,191.2,428.274
1058,286,511,1245.861,3,190.96,415.28700000000003
1059,141,132,2266.1475,5,190.79,453.22950000000003
531,159,850,886.221,7,190.71,126.603
1060,45,185,2683.8,7,190.6,383.40000000000003
1061,664,42,2752.8525,9,190.51,305.8725
1062,264,290,1629.756,6,190.42,271.62600000000003
1063,665,419,1070.685,3,190.41,356.895
945,621,832,1444.548,4,190.28,361.137
1064,226,1797,907.011,7,190.15,129.573
1065,666,584,2147.6,7,190.08,306.8
1066,667,472,822.42,2,190.03,411.21
1067,668,38,1921.968,6,190.0,320.32800000000003
1068,669,108,1563.552,6,189.89,260.592
1069,529,129,704.9,5,189.88,140.98
1070,670,517,1378.17,3,189.75,459.39000000000004
1071,671,291,1196.86,7,189.58,170.98
1072,672,203,2453.04,8,189.54,306.63
1073,673,292,1007.979,3,189.34,335.993
600,471,175,1332.639,11,189.33,121.14899999999999
1074,108,503,2147.46,7,189.33,306.78000000000003
1075,674,293,759.78,5,189.08,151.956
1076,374,294,637.896,3,188.95,212.63199999999998
1077,427,2106,512.568,4,188.92,128.142
1078,492,376,2605.56,4,188.65,651.39
1079,506,1143,865.9,5,188.4,173.18
1080,675,108,2605.92,4,188.37,651.48
1081,441,180,1111.725,3,188.21,370.575
1082,676,1395,778.5,2,188.1,389.25
1083,225,1440,1035.3,5,188.01,207.06
1084,677,775,915.68,10,187.88,91.568
1085,159,13,2198.7,7,187.88,314.09999999999997
1086,239,88,1272.12,2,187.69,636.06
1087,139,30,1207.67296,8,187.69,150.95912
1088,605,516,1821.6,5,187.65,364.32
1089,588,295,1325.85,5,187.65,265.16999999999996
1090,678,410,535.8,2,187.63,267.9
1091,679,674,954.54,3,187.61,318.18
321,275,829,816.72,4,187.48,204.18
1092,37,296,1754.298,7,187.45,250.614
1093,152,9,683.988,2,187.42,341.994
1094,578,297,721.8534,3,187.4,240.6178
1095,680,253,1770.2524,7,187.39,252.8932
1096,399,1664,1922.3379,7,187.29,274.6197
1097,681,16,636.21,1,187.2,636.21
1098,190,301,5759.964,14,187.19,411.426
710,291,298,579.95,5,187.03,115.99000000000001
1099,682,299,868.95,5,186.83,173.79000000000002
1100,683,300,2003.168,4,186.65,500.792
1101,428,20,1227.57992,7,186.29,175.36855999999997
1102,673,859,1620.3,10,185.97,162.03
1103,496,249,2399.96,5,185.8,479.992
1104,191,12,1169.694,3,185.77,389.89799999999997
1105,270,120,3048.15,7,185.65,435.45
1106,196,301,914.28,2,185.63,457.14
1107,679,560,1232.28,3,185.6,410.76
1108,23,102,709.69776,3,185.45,236.56592
1109,565,301,1219.04,5,185.44,243.808
1110,684,118,1993.08,6,185.4,332.18
1111,537,302,1819.86,14,185.34,129.98999999999998
1112,685,303,559.62,9,185.31,62.18
1113,41,1089,595.17,5,185.28,119.03399999999999
1114,411,616,1781.19,9,185.15,197.91
1115,411,1923,2289.75,5,185.11,457.95
1116,686,146,2070.15,5,185.01,414.03000000000003
